,Province/State,Country/Region,Date,total_cases
15644,Faroe Islands,Denmark,2020-03-23,0
15645,Greenland,Denmark,2020-03-23,0
15646,,Denmark,2020-03-23,24
15647,,Djibouti,2020-03-23,0
15648,,Dominican Republic,2020-03-23,3
15649,,Ecuador,2020-03-23,18
15650,,Egypt,2020-03-23,19
15651,,El Salvador,2020-03-23,0
15652,,Equatorial Guinea,2020-03-23,0
15653,,Eritrea,2020-03-23,0
15654,,Estonia,2020-03-23,0
15655,,Eswatini,2020-03-23,0
15656,,Ethiopia,2020-03-23,0
15657,,Fiji,2020-03-23,0
15658,,Finland,2020-03-23,1
15659,French Guiana,France,2020-03-23,0
15660,French Polynesia,France,2020-03-23,0
15661,Guadeloupe,France,2020-03-23,1
15662,Mayotte,France,2020-03-23,0
15663,New Caledonia,France,2020-03-23,0
15664,Reunion,France,2020-03-23,0
15665,Saint Barthelemy,France,2020-03-23,0
15666,St Martin,France,2020-03-23,0
15667,Martinique,France,2020-03-23,1
15668,,France,2020-03-23,860
15669,,Gabon,2020-03-23,1
15670,,Gambia,2020-03-23,1
15671,,Georgia,2020-03-23,0
15672,,Germany,2020-03-23,123
15673,,Ghana,2020-03-23,2
15674,,Greece,2020-03-23,17
15675,,Guatemala,2020-03-23,1
15676,,Guinea,2020-03-23,0
15677,,Guyana,2020-03-23,1
15678,,Haiti,2020-03-23,0
15679,,Honduras,2020-03-23,0
15680,,Hungary,2020-03-23,7
15681,,Iceland,2020-03-23,1
15682,,India,2020-03-23,10
15683,,Indonesia,2020-03-23,49
15684,,Iran,2020-03-23,1812
15685,,Iraq,2020-03-23,23
15686,,Ireland,2020-03-23,6
15687,,Israel,2020-03-23,1
15688,,Italy,2020-03-23,6077
15689,,Jamaica,2020-03-23,1
15690,,Japan,2020-03-23,42
15691,,Jordan,2020-03-23,0
15692,,Kazakhstan,2020-03-23,0
15693,,Kenya,2020-03-23,0
15694,,"Korea, South",2020-03-23,111
15695,,Kuwait,2020-03-23,0
15696,,Kyrgyzstan,2020-03-23,0
15697,,Latvia,2020-03-23,0
15698,,Lebanon,2020-03-23,4
15699,,Liberia,2020-03-23,0
15700,,Liechtenstein,2020-03-23,0
15701,,Lithuania,2020-03-23,1
15702,,Luxembourg,2020-03-23,8
15703,,Madagascar,2020-03-23,0
15704,,Malaysia,2020-03-23,14
15705,,Maldives,2020-03-23,0
15706,,Malta,2020-03-23,0
15707,,Mauritania,2020-03-23,0
15708,,Mauritius,2020-03-23,2
15709,,Mexico,2020-03-23,4
15710,,Moldova,2020-03-23,1
15711,,Monaco,2020-03-23,0
15712,,Mongolia,2020-03-23,0
15713,,Montenegro,2020-03-23,1
15714,,Morocco,2020-03-23,4
15715,,Namibia,2020-03-23,0
15716,,Nepal,2020-03-23,0
15717,Aruba,Netherlands,2020-03-23,0
15718,Curacao,Netherlands,2020-03-23,1
15719,Sint Maarten,Netherlands,2020-03-23,0
15720,,Netherlands,2020-03-23,213
15721,,New Zealand,2020-03-23,0
15722,,Nicaragua,2020-03-23,0
15723,,Niger,2020-03-23,0
15724,,Nigeria,2020-03-23,1
15725,,North Macedonia,2020-03-23,2
15726,,Norway,2020-03-23,10
15727,,Oman,2020-03-23,0
15728,,Pakistan,2020-03-23,6
15729,,Panama,2020-03-23,6
15730,,Papua New Guinea,2020-03-23,0
15731,,Paraguay,2020-03-23,1
15732,,Peru,2020-03-23,5
15733,,Philippines,2020-03-23,33
15734,,Poland,2020-03-23,8
15735,,Portugal,2020-03-23,23
15736,,Qatar,2020-03-23,0
15737,,Romania,2020-03-23,7
15738,,Russia,2020-03-23,1
15739,,Rwanda,2020-03-23,0
15740,,Saint Lucia,2020-03-23,0
15741,,Saint Vincent and the Grenadines,2020-03-23,0
15742,,San Marino,2020-03-23,20
15743,,Saudi Arabia,2020-03-23,0
15744,,Senegal,2020-03-23,0
15745,,Serbia,2020-03-23,3
15746,,Seychelles,2020-03-23,0
15747,,Singapore,2020-03-23,2
15748,,Slovakia,2020-03-23,0
15749,,Slovenia,2020-03-23,3
15750,,Somalia,2020-03-23,0
15751,,South Africa,2020-03-23,0
15752,,Spain,2020-03-23,2311
15753,,Sri Lanka,2020-03-23,0
15754,,Sudan,2020-03-23,1
15755,,Suriname,2020-03-23,0
15756,,Sweden,2020-03-23,25
15757,,Switzerland,2020-03-23,120
15758,,Taiwan*,2020-03-23,2
15759,,Tanzania,2020-03-23,0
15760,,Thailand,2020-03-23,1
15761,,Togo,2020-03-23,0
15762,,Trinidad and Tobago,2020-03-23,0
15763,,Tunisia,2020-03-23,3
15764,,Turkey,2020-03-23,37
15765,,Uganda,2020-03-23,0
15766,,Ukraine,2020-03-23,3
15767,,United Arab Emirates,2020-03-23,2
15768,Bermuda,United Kingdom,2020-03-23,0
15769,Cayman Islands,United Kingdom,2020-03-23,1
15770,Channel Islands,United Kingdom,2020-03-23,0
15771,Gibraltar,United Kingdom,2020-03-23,0
15772,Isle of Man,United Kingdom,2020-03-23,0
15773,Montserrat,United Kingdom,2020-03-23,0
15774,,United Kingdom,2020-03-23,359
15775,,Uruguay,2020-03-23,0
15776,,US,2020-03-23,786
15777,,Uzbekistan,2020-03-23,0
15778,,Venezuela,2020-03-23,0
15779,,Vietnam,2020-03-23,0
15780,,Zambia,2020-03-23,0
15781,,Zimbabwe,2020-03-23,1
15782,Diamond Princess,Canada,2020-03-23,1
15783,,Dominica,2020-03-23,0
15784,,Grenada,2020-03-23,0
15785,,Mozambique,2020-03-23,0
15786,,Syria,2020-03-23,0
15787,,Belize,2020-03-23,0
15788,Recovered,Canada,2020-03-23,0
15789,,Laos,2020-03-23,0
15790,,Libya,2020-03-23,0
15791,,Guinea-Bissau,2020-03-23,0
15792,,Mali,2020-03-23,0
15793,,Saint Kitts and Nevis,2020-03-23,0
15794,Northwest Territories,Canada,2020-03-23,0
15795,Yukon,Canada,2020-03-23,0
15796,,Burma,2020-03-23,0
15797,Anguilla,United Kingdom,2020-03-23,0
15798,British Virgin Islands,United Kingdom,2020-03-23,0
15799,Turks and Caicos Islands,United Kingdom,2020-03-23,0
15800,,Botswana,2020-03-23,0
15801,,Burundi,2020-03-23,0
15802,,Sierra Leone,2020-03-23,0
15803,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-23,0
15804,,Malawi,2020-03-23,0
15805,Falkland Islands (Malvinas),United Kingdom,2020-03-23,0
15806,Saint Pierre and Miquelon,France,2020-03-23,0
15807,,South Sudan,2020-03-23,0
15808,,Sao Tome and Principe,2020-03-23,0
15809,,Yemen,2020-03-23,0
15810,,Afghanistan,2020-03-24,1
15811,,Albania,2020-03-24,5
15812,,Algeria,2020-03-24,19
15813,,Andorra,2020-03-24,1
15814,,Angola,2020-03-24,0
15815,,Antigua and Barbuda,2020-03-24,0
15816,,Argentina,2020-03-24,6
15817,,Armenia,2020-03-24,0
15818,Australian Capital Territory,Australia,2020-03-24,0
15819,New South Wales,Australia,2020-03-24,7
15820,Northern Territory,Australia,2020-03-24,0
15821,Queensland,Australia,2020-03-24,0
15822,South Australia,Australia,2020-03-24,0
15823,Tasmania,Australia,2020-03-24,0
15824,Victoria,Australia,2020-03-24,0
15825,Western Australia,Australia,2020-03-24,1
15826,,Austria,2020-03-24,28
15827,,Azerbaijan,2020-03-24,1
15828,,Bahamas,2020-03-24,0
15829,,Bahrain,2020-03-24,3
15830,,Bangladesh,2020-03-24,4
15831,,Barbados,2020-03-24,0
15832,,Belarus,2020-03-24,0
15833,,Belgium,2020-03-24,122
15834,,Benin,2020-03-24,0
15835,,Bhutan,2020-03-24,0
15836,,Bolivia,2020-03-24,0
15837,,Bosnia and Herzegovina,2020-03-24,3
15838,,Brazil,2020-03-24,46
15839,,Brunei,2020-03-24,0
15840,,Bulgaria,2020-03-24,3
15841,,Burkina Faso,2020-03-24,4
15842,,Cabo Verde,2020-03-24,1
15843,,Cambodia,2020-03-24,0
15844,,Cameroon,2020-03-24,0
15845,Alberta,Canada,2020-03-24,1
15846,British Columbia,Canada,2020-03-24,13
15847,Grand Princess,Canada,2020-03-24,0
15848,Manitoba,Canada,2020-03-24,0
15849,New Brunswick,Canada,2020-03-24,0
15850,Newfoundland and Labrador,Canada,2020-03-24,0
15851,Nova Scotia,Canada,2020-03-24,0
15852,Ontario,Canada,2020-03-24,7
15853,Prince Edward Island,Canada,2020-03-24,0
15854,Quebec,Canada,2020-03-24,4
15855,Saskatchewan,Canada,2020-03-24,0
15856,,Central African Republic,2020-03-24,0
15857,,Chad,2020-03-24,0
15858,,Chile,2020-03-24,2
15859,Anhui,China,2020-03-24,6
15860,Beijing,China,2020-03-24,8
15861,Chongqing,China,2020-03-24,6
15862,Fujian,China,2020-03-24,1
15863,Gansu,China,2020-03-24,2
15864,Guangdong,China,2020-03-24,8
15865,Guangxi,China,2020-03-24,2
15866,Guizhou,China,2020-03-24,2
15867,Hainan,China,2020-03-24,6
15868,Hebei,China,2020-03-24,6
15869,Heilongjiang,China,2020-03-24,13
15870,Henan,China,2020-03-24,22
15871,Hong Kong,China,2020-03-24,4
15872,Hubei,China,2020-03-24,3160
15873,Hunan,China,2020-03-24,4
15874,Inner Mongolia,China,2020-03-24,1
15875,Jiangsu,China,2020-03-24,0
15876,Jiangxi,China,2020-03-24,1
15877,Jilin,China,2020-03-24,1
15878,Liaoning,China,2020-03-24,2
15879,Macau,China,2020-03-24,0
15880,Ningxia,China,2020-03-24,0
15881,Qinghai,China,2020-03-24,0
15882,Shaanxi,China,2020-03-24,3
15883,Shandong,China,2020-03-24,7
15884,Shanghai,China,2020-03-24,4
15885,Shanxi,China,2020-03-24,0
15886,Sichuan,China,2020-03-24,3
15887,Tianjin,China,2020-03-24,3
15888,Tibet,China,2020-03-24,0
15889,Xinjiang,China,2020-03-24,3
15890,Yunnan,China,2020-03-24,2
15891,Zhejiang,China,2020-03-24,1
15892,,Colombia,2020-03-24,3
15893,,Costa Rica,2020-03-24,2
15894,,Cote d'Ivoire,2020-03-24,0
15895,,Croatia,2020-03-24,1
15896,,Cuba,2020-03-24,1
15897,,Cyprus,2020-03-24,3
15898,,Czechia,2020-03-24,3
15899,Faroe Islands,Denmark,2020-03-24,0
15900,Greenland,Denmark,2020-03-24,0
15901,,Denmark,2020-03-24,32
15902,,Djibouti,2020-03-24,0
15903,,Dominican Republic,2020-03-24,6
15904,,Ecuador,2020-03-24,27
15905,,Egypt,2020-03-24,20
15906,,El Salvador,2020-03-24,0
15907,,Equatorial Guinea,2020-03-24,0
15908,,Eritrea,2020-03-24,0
15909,,Estonia,2020-03-24,0
15910,,Eswatini,2020-03-24,0
15911,,Ethiopia,2020-03-24,0
15912,,Fiji,2020-03-24,0
15913,,Finland,2020-03-24,1
15914,French Guiana,France,2020-03-24,0
15915,French Polynesia,France,2020-03-24,0
15916,Guadeloupe,France,2020-03-24,1
15917,Mayotte,France,2020-03-24,0
15918,New Caledonia,France,2020-03-24,0
15919,Reunion,France,2020-03-24,0
15920,Saint Barthelemy,France,2020-03-24,0
15921,St Martin,France,2020-03-24,0
15922,Martinique,France,2020-03-24,1
15923,,France,2020-03-24,1100
15924,,Gabon,2020-03-24,1
15925,,Gambia,2020-03-24,1
15926,,Georgia,2020-03-24,0
15927,,Germany,2020-03-24,157
15928,,Ghana,2020-03-24,2
15929,,Greece,2020-03-24,20
15930,,Guatemala,2020-03-24,1
15931,,Guinea,2020-03-24,0
15932,,Guyana,2020-03-24,1
15933,,Haiti,2020-03-24,0
15934,,Honduras,2020-03-24,0
15935,,Hungary,2020-03-24,9
15936,,Iceland,2020-03-24,2
15937,,India,2020-03-24,10
15938,,Indonesia,2020-03-24,55
15939,,Iran,2020-03-24,1934
15940,,Iraq,2020-03-24,27
15941,,Ireland,2020-03-24,7
15942,,Israel,2020-03-24,3
15943,,Italy,2020-03-24,6820
15944,,Jamaica,2020-03-24,1
15945,,Japan,2020-03-24,43
15946,,Jordan,2020-03-24,0
15947,,Kazakhstan,2020-03-24,0
15948,,Kenya,2020-03-24,0
15949,,"Korea, South",2020-03-24,120
15950,,Kuwait,2020-03-24,0
15951,,Kyrgyzstan,2020-03-24,0
15952,,Latvia,2020-03-24,0
15953,,Lebanon,2020-03-24,4
15954,,Liberia,2020-03-24,0
15955,,Liechtenstein,2020-03-24,0
15956,,Lithuania,2020-03-24,2
15957,,Luxembourg,2020-03-24,8
15958,,Madagascar,2020-03-24,0
15959,,Malaysia,2020-03-24,16
15960,,Maldives,2020-03-24,0
15961,,Malta,2020-03-24,0
15962,,Mauritania,2020-03-24,0
15963,,Mauritius,2020-03-24,2
15964,,Mexico,2020-03-24,5
15965,,Moldova,2020-03-24,1
15966,,Monaco,2020-03-24,0
15967,,Mongolia,2020-03-24,0
15968,,Montenegro,2020-03-24,1
15969,,Morocco,2020-03-24,5
15970,,Namibia,2020-03-24,0
15971,,Nepal,2020-03-24,0
15972,Aruba,Netherlands,2020-03-24,0
15973,Curacao,Netherlands,2020-03-24,1
15974,Sint Maarten,Netherlands,2020-03-24,0
15975,,Netherlands,2020-03-24,276
15976,,New Zealand,2020-03-24,0
15977,,Nicaragua,2020-03-24,0
15978,,Niger,2020-03-24,0
15979,,Nigeria,2020-03-24,1
15980,,North Macedonia,2020-03-24,2
15981,,Norway,2020-03-24,12
15982,,Oman,2020-03-24,0
15983,,Pakistan,2020-03-24,7
15984,,Panama,2020-03-24,6
15985,,Papua New Guinea,2020-03-24,0
15986,,Paraguay,2020-03-24,2
15987,,Peru,2020-03-24,7
15988,,Philippines,2020-03-24,35
15989,,Poland,2020-03-24,10
15990,,Portugal,2020-03-24,33
15991,,Qatar,2020-03-24,0
15992,,Romania,2020-03-24,11
15993,,Russia,2020-03-24,1
15994,,Rwanda,2020-03-24,0
15995,,Saint Lucia,2020-03-24,0
15996,,Saint Vincent and the Grenadines,2020-03-24,0
15997,,San Marino,2020-03-24,21
15998,,Saudi Arabia,2020-03-24,1
15999,,Senegal,2020-03-24,0
16000,,Serbia,2020-03-24,3
16001,,Seychelles,2020-03-24,0
16002,,Singapore,2020-03-24,2
16003,,Slovakia,2020-03-24,0
16004,,Slovenia,2020-03-24,4
16005,,Somalia,2020-03-24,0
16006,,South Africa,2020-03-24,0
16007,,Spain,2020-03-24,2808
16008,,Sri Lanka,2020-03-24,0
16009,,Sudan,2020-03-24,1
16010,,Suriname,2020-03-24,0
16011,,Sweden,2020-03-24,36
16012,,Switzerland,2020-03-24,122
16013,,Taiwan*,2020-03-24,2
16014,,Tanzania,2020-03-24,0
16015,,Thailand,2020-03-24,4
16016,,Togo,2020-03-24,0
16017,,Trinidad and Tobago,2020-03-24,0
16018,,Tunisia,2020-03-24,4
16019,,Turkey,2020-03-24,44
16020,,Uganda,2020-03-24,0
16021,,Ukraine,2020-03-24,3
16022,,United Arab Emirates,2020-03-24,2
16023,Bermuda,United Kingdom,2020-03-24,0
16024,Cayman Islands,United Kingdom,2020-03-24,1
16025,Channel Islands,United Kingdom,2020-03-24,0
16026,Gibraltar,United Kingdom,2020-03-24,0
16027,Isle of Man,United Kingdom,2020-03-24,0
16028,Montserrat,United Kingdom,2020-03-24,0
16029,,United Kingdom,2020-03-24,508
16030,,Uruguay,2020-03-24,0
16031,,US,2020-03-24,1008
16032,,Uzbekistan,2020-03-24,0
16033,,Venezuela,2020-03-24,0
16034,,Vietnam,2020-03-24,0
16035,,Zambia,2020-03-24,0
16036,,Zimbabwe,2020-03-24,1
16037,Diamond Princess,Canada,2020-03-24,1
16038,,Dominica,2020-03-24,0
16039,,Grenada,2020-03-24,0
16040,,Mozambique,2020-03-24,0
16041,,Syria,2020-03-24,0
16042,,Belize,2020-03-24,0
16043,Recovered,Canada,2020-03-24,0
16044,,Laos,2020-03-24,0
16045,,Libya,2020-03-24,0
16046,,Guinea-Bissau,2020-03-24,0
16047,,Mali,2020-03-24,0
16048,,Saint Kitts and Nevis,2020-03-24,0
16049,Northwest Territories,Canada,2020-03-24,0
16050,Yukon,Canada,2020-03-24,0
16051,,Burma,2020-03-24,0
16052,Anguilla,United Kingdom,2020-03-24,0
16053,British Virgin Islands,United Kingdom,2020-03-24,0
16054,Turks and Caicos Islands,United Kingdom,2020-03-24,0
16055,,Botswana,2020-03-24,0
16056,,Burundi,2020-03-24,0
16057,,Sierra Leone,2020-03-24,0
16058,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-24,0
16059,,Malawi,2020-03-24,0
16060,Falkland Islands (Malvinas),United Kingdom,2020-03-24,0
16061,Saint Pierre and Miquelon,France,2020-03-24,0
16062,,South Sudan,2020-03-24,0
16063,,Sao Tome and Principe,2020-03-24,0
16064,,Yemen,2020-03-24,0
16065,,Afghanistan,2020-03-25,2
16066,,Albania,2020-03-25,5
16067,,Algeria,2020-03-25,21
16068,,Andorra,2020-03-25,1
16069,,Angola,2020-03-25,0
16070,,Antigua and Barbuda,2020-03-25,0
16071,,Argentina,2020-03-25,8
16072,,Armenia,2020-03-25,0
16073,Australian Capital Territory,Australia,2020-03-25,0
16074,New South Wales,Australia,2020-03-25,7
16075,Northern Territory,Australia,2020-03-25,0
16076,Queensland,Australia,2020-03-25,0
16077,South Australia,Australia,2020-03-25,0
16078,Tasmania,Australia,2020-03-25,0
16079,Victoria,Australia,2020-03-25,0
16080,Western Australia,Australia,2020-03-25,1
16081,,Austria,2020-03-25,30
16082,,Azerbaijan,2020-03-25,2
16083,,Bahamas,2020-03-25,0
16084,,Bahrain,2020-03-25,4
16085,,Bangladesh,2020-03-25,5
16086,,Barbados,2020-03-25,0
16087,,Belarus,2020-03-25,0
16088,,Belgium,2020-03-25,178
16089,,Benin,2020-03-25,0
16090,,Bhutan,2020-03-25,0
16091,,Bolivia,2020-03-25,0
16092,,Bosnia and Herzegovina,2020-03-25,3
16093,,Brazil,2020-03-25,59
16094,,Brunei,2020-03-25,0
16095,,Bulgaria,2020-03-25,3
16096,,Burkina Faso,2020-03-25,4
16097,,Cabo Verde,2020-03-25,1
16098,,Cambodia,2020-03-25,0
16099,,Cameroon,2020-03-25,1
16100,Alberta,Canada,2020-03-25,2
16101,British Columbia,Canada,2020-03-25,13
16102,Grand Princess,Canada,2020-03-25,0
16103,Manitoba,Canada,2020-03-25,0
16104,New Brunswick,Canada,2020-03-25,0
16105,Newfoundland and Labrador,Canada,2020-03-25,0
16106,Nova Scotia,Canada,2020-03-25,0
16107,Ontario,Canada,2020-03-25,8
16108,Prince Edward Island,Canada,2020-03-25,0
16109,Quebec,Canada,2020-03-25,6
16110,Saskatchewan,Canada,2020-03-25,0
16111,,Central African Republic,2020-03-25,0
16112,,Chad,2020-03-25,0
16113,,Chile,2020-03-25,3
16114,Anhui,China,2020-03-25,6
16115,Beijing,China,2020-03-25,8
16116,Chongqing,China,2020-03-25,6
16117,Fujian,China,2020-03-25,1
16118,Gansu,China,2020-03-25,2
16119,Guangdong,China,2020-03-25,8
16120,Guangxi,China,2020-03-25,2
16121,Guizhou,China,2020-03-25,2
16122,Hainan,China,2020-03-25,6
16123,Hebei,China,2020-03-25,6
16124,Heilongjiang,China,2020-03-25,13
16125,Henan,China,2020-03-25,22
16126,Hong Kong,China,2020-03-25,4
16127,Hubei,China,2020-03-25,3163
16128,Hunan,China,2020-03-25,4
16129,Inner Mongolia,China,2020-03-25,1
16130,Jiangsu,China,2020-03-25,0
16131,Jiangxi,China,2020-03-25,1
16132,Jilin,China,2020-03-25,1
16133,Liaoning,China,2020-03-25,2
16134,Macau,China,2020-03-25,0
16135,Ningxia,China,2020-03-25,0
16136,Qinghai,China,2020-03-25,0
16137,Shaanxi,China,2020-03-25,3
16138,Shandong,China,2020-03-25,7
16139,Shanghai,China,2020-03-25,5
16140,Shanxi,China,2020-03-25,0
16141,Sichuan,China,2020-03-25,3
16142,Tianjin,China,2020-03-25,3
16143,Tibet,China,2020-03-25,0
16144,Xinjiang,China,2020-03-25,3
16145,Yunnan,China,2020-03-25,2
16146,Zhejiang,China,2020-03-25,1
16147,,Colombia,2020-03-25,4
16148,,Costa Rica,2020-03-25,2
16149,,Cote d'Ivoire,2020-03-25,0
16150,,Croatia,2020-03-25,1
16151,,Cuba,2020-03-25,1
16152,,Cyprus,2020-03-25,3
16153,,Czechia,2020-03-25,6
16154,Faroe Islands,Denmark,2020-03-25,0
16155,Greenland,Denmark,2020-03-25,0
16156,,Denmark,2020-03-25,34
16157,,Djibouti,2020-03-25,0
16158,,Dominican Republic,2020-03-25,10
16159,,Ecuador,2020-03-25,28
16160,,Egypt,2020-03-25,21
16161,,El Salvador,2020-03-25,0
16162,,Equatorial Guinea,2020-03-25,0
16163,,Eritrea,2020-03-25,0
16164,,Estonia,2020-03-25,1
16165,,Eswatini,2020-03-25,0
16166,,Ethiopia,2020-03-25,0
16167,,Fiji,2020-03-25,0
16168,,Finland,2020-03-25,3
16169,French Guiana,France,2020-03-25,0
16170,French Polynesia,France,2020-03-25,0
16171,Guadeloupe,France,2020-03-25,1
16172,Mayotte,France,2020-03-25,0
16173,New Caledonia,France,2020-03-25,0
16174,Reunion,France,2020-03-25,0
16175,Saint Barthelemy,France,2020-03-25,0
16176,St Martin,France,2020-03-25,0
16177,Martinique,France,2020-03-25,1
16178,,France,2020-03-25,1331
16179,,Gabon,2020-03-25,1
16180,,Gambia,2020-03-25,1
16181,,Georgia,2020-03-25,0
16182,,Germany,2020-03-25,206
16183,,Ghana,2020-03-25,4
16184,,Greece,2020-03-25,22
16185,,Guatemala,2020-03-25,1
16186,,Guinea,2020-03-25,0
16187,,Guyana,2020-03-25,1
16188,,Haiti,2020-03-25,0
16189,,Honduras,2020-03-25,0
16190,,Hungary,2020-03-25,10
16191,,Iceland,2020-03-25,2
16192,,India,2020-03-25,12
16193,,Indonesia,2020-03-25,58
16194,,Iran,2020-03-25,2077
16195,,Iraq,2020-03-25,29
16196,,Ireland,2020-03-25,9
16197,,Israel,2020-03-25,5
16198,,Italy,2020-03-25,7503
16199,,Jamaica,2020-03-25,1
16200,,Japan,2020-03-25,45
16201,,Jordan,2020-03-25,0
16202,,Kazakhstan,2020-03-25,0
16203,,Kenya,2020-03-25,0
16204,,"Korea, South",2020-03-25,126
16205,,Kuwait,2020-03-25,0
16206,,Kyrgyzstan,2020-03-25,0
16207,,Latvia,2020-03-25,0
16208,,Lebanon,2020-03-25,6
16209,,Liberia,2020-03-25,0
16210,,Liechtenstein,2020-03-25,0
16211,,Lithuania,2020-03-25,4
16212,,Luxembourg,2020-03-25,8
16213,,Madagascar,2020-03-25,0
16214,,Malaysia,2020-03-25,20
16215,,Maldives,2020-03-25,0
16216,,Malta,2020-03-25,0
16217,,Mauritania,2020-03-25,0
16218,,Mauritius,2020-03-25,2
16219,,Mexico,2020-03-25,6
16220,,Moldova,2020-03-25,1
16221,,Monaco,2020-03-25,0
16222,,Mongolia,2020-03-25,0
16223,,Montenegro,2020-03-25,1
16224,,Morocco,2020-03-25,6
16225,,Namibia,2020-03-25,0
16226,,Nepal,2020-03-25,0
16227,Aruba,Netherlands,2020-03-25,0
16228,Curacao,Netherlands,2020-03-25,1
16229,Sint Maarten,Netherlands,2020-03-25,0
16230,,Netherlands,2020-03-25,356
16231,,New Zealand,2020-03-25,0
16232,,Nicaragua,2020-03-25,0
16233,,Niger,2020-03-25,1
16234,,Nigeria,2020-03-25,1
16235,,North Macedonia,2020-03-25,3
16236,,Norway,2020-03-25,14
16237,,Oman,2020-03-25,0
16238,,Pakistan,2020-03-25,8
16239,,Panama,2020-03-25,8
16240,,Papua New Guinea,2020-03-25,0
16241,,Paraguay,2020-03-25,3
16242,,Peru,2020-03-25,9
16243,,Philippines,2020-03-25,38
16244,,Poland,2020-03-25,14
16245,,Portugal,2020-03-25,43
16246,,Qatar,2020-03-25,0
16247,,Romania,2020-03-25,17
16248,,Russia,2020-03-25,3
16249,,Rwanda,2020-03-25,0
16250,,Saint Lucia,2020-03-25,0
16251,,Saint Vincent and the Grenadines,2020-03-25,0
16252,,San Marino,2020-03-25,21
16253,,Saudi Arabia,2020-03-25,2
16254,,Senegal,2020-03-25,0
16255,,Serbia,2020-03-25,4
16256,,Seychelles,2020-03-25,0
16257,,Singapore,2020-03-25,2
16258,,Slovakia,2020-03-25,0
16259,,Slovenia,2020-03-25,5
16260,,Somalia,2020-03-25,0
16261,,South Africa,2020-03-25,0
16262,,Spain,2020-03-25,3647
16263,,Sri Lanka,2020-03-25,0
16264,,Sudan,2020-03-25,1
16265,,Suriname,2020-03-25,0
16266,,Sweden,2020-03-25,62
16267,,Switzerland,2020-03-25,153
16268,,Taiwan*,2020-03-25,2
16269,,Tanzania,2020-03-25,0
16270,,Thailand,2020-03-25,4
16271,,Togo,2020-03-25,0
16272,,Trinidad and Tobago,2020-03-25,1
16273,,Tunisia,2020-03-25,5
16274,,Turkey,2020-03-25,59
16275,,Uganda,2020-03-25,0
16276,,Ukraine,2020-03-25,5
16277,,United Arab Emirates,2020-03-25,2
16278,Bermuda,United Kingdom,2020-03-25,0
16279,Cayman Islands,United Kingdom,2020-03-25,1
16280,Channel Islands,United Kingdom,2020-03-25,0
16281,Gibraltar,United Kingdom,2020-03-25,0
16282,Isle of Man,United Kingdom,2020-03-25,0
16283,Montserrat,United Kingdom,2020-03-25,0
16284,,United Kingdom,2020-03-25,694
16285,,Uruguay,2020-03-25,0
16286,,US,2020-03-25,1316
16287,,Uzbekistan,2020-03-25,0
16288,,Venezuela,2020-03-25,0
16289,,Vietnam,2020-03-25,0
16290,,Zambia,2020-03-25,0
16291,,Zimbabwe,2020-03-25,1
16292,Diamond Princess,Canada,2020-03-25,1
16293,,Dominica,2020-03-25,0
16294,,Grenada,2020-03-25,0
16295,,Mozambique,2020-03-25,0
16296,,Syria,2020-03-25,0
16297,,Belize,2020-03-25,0
16298,Recovered,Canada,2020-03-25,0
16299,,Laos,2020-03-25,0
16300,,Libya,2020-03-25,0
16301,,Guinea-Bissau,2020-03-25,0
16302,,Mali,2020-03-25,0
16303,,Saint Kitts and Nevis,2020-03-25,0
16304,Northwest Territories,Canada,2020-03-25,0
16305,Yukon,Canada,2020-03-25,0
16306,,Burma,2020-03-25,0
16307,Anguilla,United Kingdom,2020-03-25,0
16308,British Virgin Islands,United Kingdom,2020-03-25,0
16309,Turks and Caicos Islands,United Kingdom,2020-03-25,0
16310,,Botswana,2020-03-25,0
16311,,Burundi,2020-03-25,0
16312,,Sierra Leone,2020-03-25,0
16313,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-03-25,0
16314,,Malawi,2020-03-25,0
16315,Falkland Islands (Malvinas),United Kingdom,2020-03-25,0
16316,Saint Pierre and Miquelon,France,2020-03-25,0
16317,,South Sudan,2020-03-25,0
16318,,Sao Tome and Principe,2020-03-25,0
16319,,Yemen,2020-03-25,0
16320,,Afghanistan,2020-03-26,4
16321,,Albania,2020-03-26,6
16322,,Algeria,2020-03-26,25
16323,,Andorra,2020-03-26,3
16324,,Angola,2020-03-26,0
16325,,Antigua and Barbuda,2020-03-26,0
16326,,Argentina,2020-03-26,9
16327,,Armenia,2020-03-26,1
16328,Australian Capital Territory,Australia,2020-03-26,0
16329,New South Wales,Australia,2020-03-26,7
16330,Northern Territory,Australia,2020-03-26,0
16331,Queensland,Australia,2020-03-26,1
16332,South Australia,Australia,2020-03-26,0
16333,Tasmania,Australia,2020-03-26,0
16334,Victoria,Australia,2020-03-26,3
16335,Western Australia,Australia,2020-03-26,2
16336,,Austria,2020-03-26,49
16337,,Azerbaijan,2020-03-26,3
16338,,Bahamas,2020-03-26,0
16339,,Bahrain,2020-03-26,4
16340,,Bangladesh,2020-03-26,5
16341,,Barbados,2020-03-26,0
16342,,Belarus,2020-03-26,0
16343,,Belgium,2020-03-26,220
16344,,Benin,2020-03-26,0
16345,,Bhutan,2020-03-26,0
16346,,Bolivia,2020-03-26,0
